Project_Name,Project_URL,Project_Hash,Test_id,Duration_1,Polluter,Duration_2
aiopylimit,https://github.com/dmarkey/aiopylimit,b4075a8ac30dbbef59a2243f618a35a2f54b590c,aiopylimit/tests/test_aiopylimit.py::TestPyLimit::test_exception,10.02025942900218,aiopylimit/tests/test_aiopylimit.py::TestPyLimit::test_peek,0.0031826379708945
alertlogicAPI,https://github.com/Fabio-CS/alertlogicAPI,8c5176ea611479aeb5475d6fd98f2a3688a7a631,requests/test_requests.py::RequestsTestCase::test_BASICAUTH_TUPLE_HTTP_200_OK_GET,0.2755518029443919,test_requests.py::RequestsTestCase::test_basicauth_with_netrc,0.1380172539502382
alphanum_code,https://github.com/ylaizet/alphanum_code,fb5cd313dc41f046aac01ff01d6e1561d17894a6,tests/test_alphanum_code.py::test_init_code,0.0771714281290769,tests/test_alphanum_code.py::test_next_code,0.0570890859235078
anonapi,https://github.com/sjoerdk/anonapi,5e70dfd9fcb7dcc4e2345a6a153d9530f4886e73,tests/test_cli_create.py::test_job_parameter_set,0.0006382069550454,tests/test_cli_create.py::test_job_parameter_set_validate,0.001984623959288
anonapi,https://github.com/sjoerdk/anonapi,5e70dfd9fcb7dcc4e2345a6a153d9530f4886e73,tests/test_cli_create.py::test_job_parameter_set,0.0006043070461601,tests/test_cli_create.py::test_job_parameter_set_validate_non_unc_paths,0.002056524856016
argutil,https://github.com/cmccandless/argutil,15b4d309fefe7a2d7648dac3974bd22ba7b1030a,tests/submodules_test.py::SubmoduleTest::test_submodule_default_handler_shows_usage,0.022355468943715,tests/submodules_test.py::SubmoduleTest::test_submodule_handler_global_callable_decorator,0.0215205599088221
aries-staticagent-python,https://github.com/hyperledger/aries-staticagent-python,62f0e4e435e4e324f76a8fb724d0f733192bc0c3,tests/test_pack_unpack.py::test_pack_unpack_anon,0.0028588350396603,tests/test_pack_unpack.py::test_pack_unpack_with_routing_keys,0.0014024169649928
aries-staticagent-python,https://github.com/hyperledger/aries-staticagent-python,62f0e4e435e4e324f76a8fb724d0f733192bc0c3,tests/test_pack_unpack.py::test_pack_unpack_auth,0.0030322358943521,tests/test_pack_unpack.py::test_pack_unpack_with_routing_keys,0.0015409181360155
atlasclient,https://github.com/jpoullet2000/atlasclient,02b3e7d9a6596d1123fc22b6bfed08d60105d19e,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,0.0013853169512003,tests/test_models.py::TestDiscoveryREST::test_search_basic_post,0.0010708128102123
atlasclient,https://github.com/jpoullet2000/atlasclient,02b3e7d9a6596d1123fc22b6bfed08d60105d19e,tests/test_models.py::TestDiscoveryREST::test_search_attribute_get,0.0010941128712147,tests/test_models.py::TestDiscoveryREST::test_search_dsl_get,0.0011159139685332
